iceDepth	density	weDepth	d18O
0.47	276.595744680851	0.14	-35.9
0.94	304.347826086956	0.27	-37.3
1.4	311.111111111111	0.41	-37.3
1.85	318.181818181818	0.55	-36.3
2.29	302.325581395349	0.69	-35.9
2.72	333.333333333333	0.82	-35.4
3.14	341.463414634147	0.96	-34.5
3.55	349.999999999999	1.1	-34.5
3.95	317.073170731707	1.24	-35.7
4.36	358.974358974359	1.37	-33.4
4.75	358.974358974359	1.51	-37.6
5.14	368.421052631579	1.65	-36
5.52	351.351351351351	1.79	-35.5
5.89	378.378378378379	1.92	-36.6
6.26	388.888888888889	2.06	-37.4
6.62	400	2.2	-36.5
6.97	361.111111111112	2.34	-34.4
7.33	411.764705882352	2.47	-34.3
7.67	400.000000000001	2.61	-33.4
8.02	424.242424242425	2.75	-33.9
8.35	382.35294117647	2.89	-35.5
8.69	411.764705882354	3.02	-37.4
9.03	437.499999999999	3.16	-33.7
9.35	424.242424242425	3.3	-35.3
9.68	433.333333333332	3.44	-35.8
9.98	518.51851851852	3.57	-35.1
10.25	437.5	3.71	-37.1
10.57	451.612903225806	3.85	-37.4
10.88	419.354838709679	3.99	-34.1
11.19	451.612903225805	4.12	-35
11.5	466.666666666667	4.26	-35.9
11.8	451.612903225807	4.4	-35.9
12.11	433.333333333332	4.54	-34.5
12.41	482.758620689656	4.67	-34.6
12.7	466.666666666667	4.81	-35.1
13	482.758620689656	4.95	-37.3
13.29	448.275862068964	5.09	-37.1
13.58	482.758620689659	5.22	-35
13.87	482.758620689653	5.36	-34.3
14.16	464.285714285715	5.5	-33.5
14.44	482.758620689653	5.63	-35.4
14.73	500.000000000003	5.77	-34.3
15.01	500	5.91	-33.7
15.29	481.481481481479	6.05	-34.5
15.56	500.000000000003	6.18	-34.4
15.84	518.518518518518	6.32	-36.1
16.11	499.999999999997	6.46	-35.4
16.39	481.481481481485	6.6	-36.4
16.66	518.518518518518	6.73	-37.4
16.93	538.461538461534	6.87	-37.4
17.19	518.518518518521	7.01	-37.1
17.46	500.000000000004	7.15	-34.8
17.72	518.518518518518	7.28	-35.6
17.99	538.461538461534	7.42	-36.1
18.25	538.461538461537	7.56	-34.4
18.51	500.000000000004	7.7	-38.7
18.77	538.461538461534	7.83	-38
19.03	559.999999999999	7.97	-35.4
19.28	538.461538461545	8.11	-35.8
19.54	520.000000000003	8.25	-34.6
19.79	538.461538461531	8.38	-33.6
20.05	560.000000000002	8.52	-35
20.3	560.000000000002	8.66	-34.5
20.55	519.999999999996	8.8	-34.6
20.8	560.000000000002	8.93	-35.2
21.05	560.000000000002	9.07	-33.4
21.3	583.333333333332	9.21	-31.6
21.54	520.000000000003	9.35	-33.9
21.79	583.333333333323	9.48	-34.3
22.03	560.000000000002	9.62	-34.1
22.28	583.33333333334	9.76	-36.2
22.52	541.666666666658	9.9	-34.6
22.76	583.33333333334	10.03	-35.9
23	583.33333333334	10.17	-36.5
23.24	583.333333333323	10.31	-35.7
23.48	541.666666666673	10.45	-35.2
23.72	608.695652173914	10.58	-35.5
23.95	583.333333333323	10.72	-36.2
24.19	565.21739130435	10.86	-33.4
24.42	583.33333333334	10.99	-33
24.66	608.695652173907	11.13	-36.2
24.89	608.695652173914	11.27	-36.7
25.12	576.923076923083	11.41	-34.6
25.38	576.923076923075	11.56	-33.5
25.64	599.999999999994	11.71	-35
25.89	600.000000000001	11.86	-34.1
26.14	615.384615384621	12.01	-34.7
26.4	600.000000000001	12.17	-35.7
26.65	600.000000000001	12.32	-34.7
26.9	599.999999999994	12.47	-35.3
27.15	600.000000000001	12.62	-34.4
27.4	624.999999999996	12.77	-33.4
27.64	640.000000000001	12.92	-33.4
27.89	600.000000000001	13.08	-34.8
28.14	625.000000000006	13.23	-35.8
28.38	599.999999999994	13.38	-35.5
28.63	624.999999999996	13.53	-35.7
28.87	600.000000000001	13.68	-36.1
29.12	666.666666666672	13.83	-34.8
29.36	624.999999999996	13.99	-33.9
29.6	624.999999999998	14.14	-35.4
29.84	625.000000000006	14.29	-35.1
30.08	624.999999999996	14.44	-35.6
30.32	625.000000000006	14.59	-35.5
30.56	666.666666666662	14.74	-35.7
30.8	625.000000000006	14.9	-35.4
31.04	652.173913043471	15.05	-35.9
31.27	624.999999999996	15.2	-36.4
31.51	625.000000000006	15.35	-36.3
31.75	652.173913043479	15.5	-37.1
31.98	666.666666666672	15.65	-36.2
32.22	652.173913043468	15.81	-37
32.45	652.173913043481	15.96	-37
32.68	625.000000000004	16.11	-34.9
32.92	652.173913043481	16.26	-34
33.15	695.652173913032	16.41	-32.8
33.38	652.173913043481	16.57	-32.7
33.61	652.173913043476	16.72	-33.7
33.84	652.173913043481	16.87	-34.4
34.07	652.173913043496	17.02	-35.1
34.3	652.173913043461	17.17	-35.2
34.53	695.652173913054	17.32	-35.4
34.76	652.173913043461	17.48	-35.4
34.99	681.818181818195	17.63	-35.4
35.21	652.173913043481	17.78	-34.8
35.44	652.173913043461	17.93	-36.2
35.67	681.818181818195	18.08	-37.9
35.89	695.652173913054	18.23	-37.3
36.12	681.818181818157	18.39	-36
36.34	652.173913043496	18.54	-36.7
36.57	681.818181818179	18.69	-36.6
36.79	652.173913043461	18.84	-36.1
37.02	681.818181818195	18.99	-36
37.24	727.272727272732	19.14	-34.8
37.46	681.818181818179	19.3	-35.2
37.68	652.173913043496	19.45	-35.7
37.91	681.818181818157	19.6	-34.9
38.13	681.818181818179	19.75	-35.5
38.35	681.818181818195	19.9	-34.5
38.57	727.272727272732	20.05	-35.2
38.79	681.818181818179	20.21	-36.6
39.01	681.818181818195	20.36	-36
39.23	714.285714285705	20.51	-35.4
39.44	681.818181818179	20.66	-34.6
39.66	681.818181818173	20.81	-33.8
39.88	727.272727272732	20.96	-35.5
40.1	681.818181818179	21.12	-35.2
40.32	714.285714285722	21.27	-35.5
40.53	681.818181818179	21.42	-35.8
40.75	714.285714285705	21.57	-34.6
40.96	681.818181818195	21.72	-34.4
41.18	727.272727272732	21.87	-35.3
41.4	714.285714285705	22.03	-35.7
41.61	714.285714285705	22.18	-35.3
41.82	681.818181818195	22.33	-35.4
42.04	714.285714285705	22.48	-34.9
42.25	727.272727272732	22.63	-34.3
42.47	714.285714285722	22.79	-34.8
42.68	714.285714285705	22.94	-35.9
42.89	714.285714285705	23.09	-38
43.1	681.818181818195	23.24	-39.2
43.32	714.285714285705	23.39	-37.9
43.53	761.90476190476	23.54	-35.8
43.74	714.285714285722	23.7	-35.2
43.95	714.285714285729	23.85	-35.5
44.16	714.285714285705	24	-35.8
44.37	714.285714285722	24.15	-35
44.58	714.285714285705	24.3	-34.8
44.79	761.90476190476	24.45	-33.9
45	714.285714285722	24.61	-34.5
45.21	714.285714285705	24.76	-36
45.42	714.285714285705	24.91	-35.9
45.63	714.285714285722	25.06	-36.8
45.84	789.473684210528	25.21	-36.8
46.03	761.90476190476	25.36	-36.9
46.24	714.285714285722	25.52	-36.8
46.45	652.173913043481	25.67	-37.1
46.68	749.999999999982	25.82	-36.8
46.88	761.90476190476	25.97	-37.4
47.09	727.272727272732	26.13	-38.1
47.31	727.272727272732	26.29	-37
47.53	727.272727272732	26.45	-36
47.75	772.727272727285	26.61	-35.5
47.97	761.90476190476	26.78	-36.1
48.18	727.272727272732	26.94	-37.8
48.4	727.272727272732	27.1	-37.3
48.62	761.90476190476	27.26	-37.3
48.83	727.272727272716	27.42	-37.4
49.05	727.272727272708	27.58	-36.7
49.27	761.904761904785	27.74	-34.9
49.48	727.272727272708	27.9	-33.5
49.7	761.904761904785	28.06	-33.7
49.91	727.272727272708	28.22	-34.4
50.13	761.90476190476	28.38	-35.9
50.34	727.272727272732	28.54	-36.2
50.56	809.523809523814	28.7	-36.7
50.77	761.904761904785	28.87	-36.4
50.98	727.272727272708	29.03	-36.4
51.2	761.904761904785	29.19	-36.5
51.41	761.90476190476	29.35	-36
51.62	727.272727272708	29.51	-35.6
51.84	761.904761904768	29.67	-34
52.05	761.90476190476	29.83	-33.6
52.26	761.90476190476	29.99	-34.9
52.47	761.90476190476	30.15	-36.2
52.68	727.272727272732	30.31	-35.7
52.9	761.90476190476	30.47	-34.4
53.11	809.523809523814	30.63	-34.2
53.32	761.90476190476	30.8	-34
53.53	761.90476190476	30.96	-34.4
53.74	761.90476190476	31.12	-36.1
53.95	736.84210526317	31.28	-35.7
54.14	789.473684210528	31.42	-36.2
54.33	736.842105263142	31.57	-36.3
54.52	789.473684210528	31.71	-37.4
54.71	789.473684210528	31.86	-38.9
54.9	736.842105263142	32.01	-37.7
55.09	789.473684210528	32.15	-35.1
55.28	736.84210526317	32.3	-35
55.47	833.333333333366	32.44	-34.3
55.65	736.842105263105	32.59	-33.9
55.84	789.473684210566	32.73	-33.5
56.03	736.84210526317	32.88	-33.1
56.22	789.473684210528	33.02	-34.4
56.41	777.777777777752	33.17	-34.4
56.59	789.473684210528	33.31	-34.6
56.78	736.84210526317	33.46	-34.8
56.97	789.473684210528	33.6	-37.1
57.16	833.333333333294	33.75	-36.9
57.34	736.84210526317	33.9	-36.1
57.53	789.473684210528	34.04	-35.2
57.72	777.777777777782	34.19	-34.1
57.9	789.473684210499	34.33	-34.2
58.09	736.84210526317	34.48	-35.4
58.28	833.333333333366	34.62	-34.4
58.46	736.842105263132	34.77	-32.8
58.65	833.333333333366	34.91	-34.3
58.83	736.842105263142	35.06	-35.3
59.02	833.333333333327	35.2	-36.5
59.2	789.473684210528	35.35	-36.3
59.39	736.84210526317	35.5	-35.3
59.58	833.333333333327	35.64	-36.4
59.76	736.842105263142	35.79	-36.2
59.95	833.333333333327	35.93	-35.2
60.13	777.777777777782	36.08	-34
60.31	789.473684210528	36.22	-35.1
60.5	777.777777777782	36.37	-37
60.68	789.473684210528	36.51	-36.7
60.87	777.777777777782	36.66	-36.8
61.05	789.473684210536	36.8	-37.3
61.24	777.777777777782	36.95	-38.1
61.42	833.333333333327	37.09	-38.9
61.6	789.473684210528	37.24	-36.8
61.79	777.777777777782	37.39	-34.7
61.97	833.333333333327	37.53	-35.2
62.15	736.842105263142	37.68	-35.7
62.34	833.333333333327	37.82	-34.5
62.52	777.777777777782	37.97	-34.5
62.7	833.333333333327	38.11	-34.8
62.88	700.000000000018	38.26	-35.4
63.08	833.333333333327	38.4	-36.5
63.26	777.777777777782	38.55	-36.5
63.44	1153.84615384618	38.69	-34.9
63.57	789.473684210528	38.84	-34
63.76	777.777777777782	38.99	-33.1
63.94	833.333333333294	39.13	-34.1
64.12	777.777777777813	39.28	-35.9
64.3	833.333333333294	39.42	-34.9
64.48	777.777777777813	39.57	-35.4
64.66	789.473684210528	39.71	-36.6
64.85	777.777777777752	39.86	-36
65.03	833.33333333336	40	-36.1
65.21	777.777777777752	40.15	-35.4
65.39	833.33333333336	40.29	-35.2
65.57	777.777777777752	40.44	-36.4
65.75	833.333333333294	40.58	-37.4
65.93	833.333333333399	40.73	-36.8
66.11	777.777777777752	40.88	-35.4
66.29	833.33333333336	41.02	-34.6
66.47	777.777777777752	41.17	-36.5
66.65	833.33333333336	41.31	-36.5
66.83	777.777777777752	41.46	-34.6
67.01	833.33333333336	41.6	-34.4
67.19	777.777777777752	41.75	-36.3
67.37	833.33333333336	41.89	-36.1
67.55	777.777777777752	42.04	-35.6
67.73	833.33333333336	42.18	-36
67.91	833.333333333294	42.33	-36.7
68.09	777.777777777813	42.48	-35.7
68.27	833.333333333333	42.62	-35
68.45	777.777777777773	42.77	-35.5
68.63	882.352941176495	42.91	-35.9
68.8	777.777777777752	43.06	-34.8
68.98	833.33333333336	43.2	-35.1
69.16	777.777777777752	43.35	-36.5
69.34	833.33333333336	43.49	-36.4
69.52	777.777777777752	43.64	-36.9
69.7	833.33333333336	43.78	-37.3
69.88	823.529411764701	43.93	-38.2
70.05	833.333333333294	44.07	-38.2
70.23	789.473684210528	44.22	-37.4
70.42	842.105263157924	44.37	-36.6
70.61	833.333333333294	44.53	-36.7
70.79	789.473684210528	44.68	-35.6
70.98	842.105263157924	44.83	-34.3
71.17	833.33333333336	44.99	-35.6
71.35	789.473684210469	45.14	-36.9
71.54	789.473684210528	45.29	-37.1
71.73	888.888888888946	45.44	-37.3
71.91	789.473684210528	45.6	-36.3
72.1	833.333333333294	45.75	-36.7
72.28	842.105263157924	45.9	-36.7
72.47	789.473684210528	46.06	-35.2
72.66	833.333333333294	46.21	-35
72.84	842.105263157924	46.36	-35.7
73.03	833.33333333336	46.52	-36.4
73.21	789.473684210469	46.67	-36.4
73.4	833.33333333336	46.82	-36.2
73.58	842.105263157924	46.97	-35.6
73.77	789.473684210528	47.13	-36.5
73.96	833.333333333294	47.28	-37.4
74.14	842.105263157924	47.43	-38.4
74.33	833.333333333294	47.59	-37.4
74.51	789.473684210528	47.74	-34.8
74.7	888.888888888906	47.89	-33.9
74.88	833.333333333333	48.05	-35.8
75.06	789.473684210528	48.2	-36.6
75.25	833.333333333294	48.35	-35.4
75.43	833.33333333336	48.5	-34.9
75.61	833.333333333294	48.65	-35.8
75.79	833.333333333399	48.8	-35.8
75.97	833.333333333294	48.95	-34.7
76.15	777.777777777813	49.1	-33.6
76.33	882.352941176453	49.24	-34.6
76.5	833.333333333294	49.39	-35.5
76.68	833.33333333336	49.54	-35.9
76.86	833.333333333333	49.69	-35.3
77.04	833.33333333336	49.84	-35
77.22	823.529411764701	49.99	-35.6
77.39	833.33333333336	50.13	-35.2
77.57	833.333333333294	50.28	-34.9
77.75	833.333333333294	50.43	-35.8
77.93	882.352941176527	50.58	-35.7
78.1	777.777777777752	50.73	-35.8
78.28	833.333333333399	50.87	-37.6
78.46	882.352941176453	51.02	-38
78.63	833.333333333294	51.17	-37
78.81	833.33333333336	51.32	-36.1
78.99	777.777777777752	51.47	-35.3
79.17	882.352941176453	51.61	-35.3
79.34	833.33333333336	51.76	-35.8
79.52	833.333333333333	51.91	-35.2
79.7	882.352941176453	52.06	-35.6
79.87	833.33333333336	52.21	-36.6
80.05	833.333333333294	52.36	-36.4
80.23	833.33333333336	52.51	-36.1
80.41	833.333333333333	52.66	-37
80.59	833.33333333336	52.81	-37
80.77	833.333333333294	52.96	-37
80.95	833.33333333336	53.11	-38.3
81.13	833.333333333294	53.26	-37.6
81.31	833.333333333399	53.41	-36.7
81.49	888.888888888836	53.56	-36.8
81.67	833.33333333336	53.72	-36.2
81.85	833.333333333333	53.87	-36.7
82.03	882.352941176453	54.02	-37.1
82.2	833.33333333336	54.17	-35.1
82.38	789.473684210528	54.32	-34.7
82.57	833.333333333294	54.47	-35.6
82.75	833.333333333333	54.62	-35.9
82.93	833.33333333336	54.77	-35.2
83.11	941.176470588206	54.92	-35.8
83.28	789.473684210528	55.08	-35.8
83.47	882.352941176495	55.23	-36.2
83.64	833.33333333336	55.38	-36.9
83.82	882.352941176453	55.53	-35.6
83.99	833.333333333294	55.68	-34.3
84.17	833.33333333336	55.83	-35.4
84.35	789.473684210507	55.98	-35.1
84.54	941.176470588285	56.13	-33.9
84.71	833.333333333294	56.29	-34.1
84.89	882.352941176495	56.44	-34.8
85.06	833.33333333336	56.59	-35.1
85.24	833.333333333294	56.74	-35.1
85.42	833.33333333336	56.89	-36.3
85.6	833.333333333294	57.04	-36.3
85.78	882.352941176495	57.19	-36.9
85.95	833.33333333336	57.34	-36.9
86.13	888.888888888836	57.49	-36.3
86.31	1000.00000000005	57.65	-34.5
86.46	937.499999999972	57.8	-34
86.62	882.352941176453	57.95	-34.6
86.79	714.285714285729	58.1	-35.1
87	714.285714285729	58.25	-35.5
87.21	833.333333333294	58.4	-35.5
87.39	888.888888888946	58.55	-35.1
87.57	882.352941176453	58.71	-35.8
87.74	833.333333333294	58.86	-37.6
87.92	833.33333333336	59.01	-36.4
88.1	941.176470588248	59.16	-35.5
88.27	833.333333333294	59.32	-35.8
88.45	833.33333333336	59.47	-34.7
88.63	1071.42857142861	59.62	-34.6
88.77	789.473684210528	59.77	-34.8
88.96	799.999999999972	59.92	-36
89.16	833.333333333294	60.08	-36.1
89.34	833.333333333399	60.23	-35
89.52	882.352941176453	60.38	-34.5
89.69	833.333333333294	60.53	-34.8
89.87	888.888888888946	60.68	-33.8
90.05	833.333333333294	60.84	-33.4
90.23	882.352941176453	60.99	-34.2
90.4	833.33333333336	61.14	-35.7
90.58	833.333333333294	61.29	-36.2
90.76	888.888888888946	61.44	-35.6
90.94	882.352941176453	61.6	-36.1
91.11	833.333333333294	61.75	-36.9
91.29	833.33333333336	61.9	-37.2
91.47	888.888888888876	62.05	-35.9
91.65	882.352941176527	62.21	-35.8
91.82	833.333333333294	62.36	-37.4
92	833.333333333294	62.51	-36.2
92.18	882.352941176569	62.66	-34.1
92.35	888.888888888836	62.81	-35
92.53	833.33333333336	62.97	-34.9
92.71	882.352941176495	63.12	-33.9
92.88	833.333333333294	63.27	-34
93.06	833.33333333336	63.42	-34.9
93.24	888.888888888836	63.57	-36.5
93.42	882.352941176495	63.73	-36.9
93.59	833.33333333336	63.88	-36.2
93.77	882.352941176495	64.03	-36.3
93.94	888.888888888836	64.18	-36.2
94.12	833.33333333332	64.34	-35.1
94.3	882.352941176495	64.49	-33.4
94.47	833.333333333333	64.64	-33.3
94.65	833.33333333332	64.79	-34.8
94.83	941.176470588206	64.94	-36.1
95	833.333333333333	65.1	-36.5
95.18	833.333333333399	65.25	-36.5
95.36	882.352941176412	65.4	-36.8
95.53	833.333333333399	65.55	-36.9
95.71	941.176470588206	65.7	-35.9
95.88	833.333333333333	65.86	-35.4
96.06	833.33333333332	66.01	-35.2
96.24	882.352941176495	66.16	-35.2
96.41	888.888888888836	66.31	-34.4
96.59	882.352941176495	66.47	-35.1
96.76	833.33333333332	66.62	-36.5
96.94	882.352941176495	66.77	-36.3
97.11	833.333333333255	66.92	-36.7
97.29	888.888888888985	67.07	-37.6
97.47	882.352941176412	67.23	-38.4
97.64	833.333333333399	67.38	-36.9
97.82	882.352941176495	67.53	-34.9
97.99	833.333333333255	67.68	-35.7
98.17	941.176470588206	67.83	-36.9
98.34	833.333333333399	67.99	-36.5
98.52	882.352941176495	68.14	-35
98.69	833.333333333255	68.29	-34
98.87	941.176470588206	68.44	-34.2
99.04	833.333333333399	68.6	-34.7
99.22	833.333333333333	68.75	-35.7
99.4	882.352941176485	68.9	-35.7
99.57	833.333333333333	69.05	-35.3
99.75	941.176470588206	69.2	-34.9
99.92	833.333333333399	69.36	-35.4
100.1	882.352941176412	69.51	-35.5
100.27	833.333333333333	69.66	-36.4
100.45	882.352941176412	69.81	-36.2
100.62	888.888888888985	69.96	-34.9
100.8	882.352941176412	70.12	-34.3
100.97	882.352941176495	70.27	-35.8
101.14	833.33333333332	70.42	-36
101.32	941.176470588289	70.57	-36.1
101.49	833.333333333255	70.73	-38.3
101.67	882.352941176495	70.88	-38
101.84	833.333333333399	71.03	-36.7
102.02	882.352941176412	71.18	-36.7
102.19	888.888888888836	71.33	-34.9
102.37	882.352941176495	71.49	-35.3
102.54	833.333333333399	71.64	-36.5
102.72	882.352941176412	71.79	-37.7
102.89	882.352941176495	71.94	-36.3
103.06	888.888888888906	72.09	-34.9
103.24	882.352941176495	72.25	-35.5
103.41	833.333333333255	72.4	-35.8
103.59	882.352941176495	72.55	-35.6
103.76	888.888888888906	72.7	-36.2
103.94	882.352941176495	72.86	-36.8
104.11	882.352941176412	73.01	-35.3
104.28	833.333333333399	73.16	-34.8
104.46	882.352941176412	73.31	-36.2
104.63	888.888888888915	73.46	-36.7
104.81	882.352941176412	73.62	-35.1
104.98	882.352941176495	73.77	-36.1
105.15	833.33333333332	73.92	-36.1
105.33	882.352941176495	74.07	-35.1
105.5	888.888888888836	74.22	-35.3
105.68	882.352941176569	74.38	-35.4
105.85	882.352941176495	74.53	-34.6
106.02	833.333333333255	74.68	-35
106.2	941.176470588206	74.83	-36
106.37	882.352941176495	74.99	-35.1
106.54	833.333333333399	75.14	-33.6
106.72	882.352941176412	75.29	-34.1
106.89	833.333333333399	75.44	-35.7
107.07	941.176470588206	75.59	-35.5
107.24	882.352941176495	75.75	-35.8
107.41	833.333333333255	75.9	-36.4
107.59	882.352941176495	76.05	-36.3
107.76	882.352941176412	76.2	-36.5
107.93	888.888888888985	76.35	-35.6
108.11	882.352941176412	76.51	-35
108.28	882.352941176495	76.66	-35.6
108.45	833.33333333332	76.81	-36.2
108.63	941.176470588289	76.96	-36.2
108.8	882.352941176412	77.12	-36.4
108.97	833.333333333333	77.27	-35.9
109.15	882.352941176485	77.42	-36.2
109.32	882.352941176495	77.57	-36.6
109.49	941.176470588206	77.72	-35.9
109.66	833.333333333333	77.88	-35.7

